BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT	[0.138748400727518, 0.07327099495669931, 0.13229791873861646, 0.0, 0.0784748814529405, 0.15787753721860734, 0.16568906796740798, 0.12825474962488892, 0.8959164331819184, 0.0, 0.24629402694829014, 0.05266349321245651, 0.0, 0.12958119074684551, 0.0]
UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement	[0.48533655972124057, 0.2562991172018891, 0.23138651113167666, 0.0, 0.0, 0.2761247710574303, 0.2897869878465989, 0.0, 0.6964180362893185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
DYNTEKINC_07_30_1999-EX-10-ONLINE HOSTING AGREEMENT	[0.0, 0.5856941015850446, 0.26438193825188566, 0.0, 0.6272915389880407, 0.0, 0.0, 0.2563021370187357, 0.0, 0.0, 0.0, 0.0, 0.35760194318307115, 0.0, 0.0]
StampscomInc_20001114_10-Q_EX-10.47_2631630_EX-10.47_Co-Branding Agreement	[0.6045961639785105, 0.0, 0.2882440941744289, 0.0, 0.3419543003475231, 0.0, 0.0, 0.2794350393541263, 0.0, 0.0, 0.26830655907196893, 0.2294811746370253, 0.3898777990257992, 0.2823250229859133, 0.0]
InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement	[0.0, 0.0, 0.0, 0.0, 0.6190887414787849, 0.0, 0.0, 0.0, 0.7853210363757067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT	[0.11192969281751594, 0.5910842874537412, 0.10672602586527068, 0.14532858424747058, 0.1266129098261605, 0.12736135444449798, 0.13366299275213453, 0.1034643617701469, 0.0, 0.14832827549305086, 0.19868780205438158, 0.5098098647963887, 0.0, 0.10453441480530003, 0.4609188557087064]
GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1	[0.0, 0.3221030742323337, 0.2907942383301265, 0.0, 0.0, 0.34701889963685784, 0.3641888457399238, 0.2819072483148927, 0.4376105405445795, 0.0, 0.2706803124892329, 0.4630228666492242, 0.0, 0.0, 0.0]
ICORECONNECTINC_10_13_2010-EX-7.1-Strategic Alliance Agreement	[0.0, 0.0, 0.5944891526509058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8041036297520414, 0.0, 0.0]
ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement	[0.0, 0.0, 0.5004649819440137, 0.0, 0.0, 0.5972291897469796, 0.6267791451236586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement	[0.324865233485792, 0.0, 0.3097620876013524, 0.42180232309478705, 0.0, 0.36965415616868114, 0.3879440589515913, 0.3002954193639783, 0.0, 0.0, 0.0, 0.493224799102105, 0.0, 0.0, 0.0]
TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT	[0.6095110682970448, 0.6437477070305121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46269336208373807, 0.0, 0.0, 0.0]
VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT	[0.37973072852820183, 0.0, 0.3620768585580968, 0.0, 0.0, 0.43208391528775275, 0.45346274377593015, 0.0, 0.0, 0.0, 0.0, 0.576524025921689, 0.0, 0.0, 0.0]
BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement1	[0.0, 0.0, 0.3880003872650906, 0.0, 0.0, 0.4630197221946034, 0.16197640182070214, 0.2507617806715042, 0.0, 0.0, 0.48155042169544265, 0.41186751751373846, 0.0, 0.38003282796445165, 0.0]
MANUFACTURERSSERVICESLTD_06_05_2000-EX-10.14-OUTSOURCING AGREEMENT	[0.3720628248090902, 0.06549363984790392, 0.2365102929915101, 0.5635971646377208, 0.35072579716047086, 0.14111961450475857, 0.14810198975195044, 0.17196170979416084, 0.0, 0.41087873847276035, 0.16511334710795816, 0.2824411372844719, 0.0, 0.11582678579500416, 0.0]
LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement	[0.44863025923500155, 0.0, 0.0, 0.2329991221596402, 0.0, 0.0, 0.0, 0.16587999939641085, 0.0, 0.35671259883551404, 0.31854768077605494, 0.27245213913231675, 0.462883460975801, 0.25139335469922036, 0.3694857736454679]
2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement	[0.0, 0.0, 0.0, 0.7765484571865475, 0.3382715805514897, 0.0, 0.0, 0.27642562859342235, 0.0, 0.0, 0.0, 0.4540194965958191, 0.0, 0.0, 0.0]
MOELIS_CO_03_24_2014-EX-10.19-STRATEGIC ALLIANCE AGREEMENT	[0.0, 0.0, 0.2729596132487746, 0.37168847831229906, 0.0, 0.0, 0.0, 0.2646176688848356, 0.0, 0.0, 0.7622378679378113, 0.0, 0.3692040717821811, 0.0, 0.0]
CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT	[0.19082667302669312, 0.0, 0.1819550463203209, 0.0, 0.0, 0.21713580131449842, 0.22787933721273743, 0.3527886021382451, 0.27382057716237895, 0.2528818816135999, 0.3387388215103765, 0.2897215145400598, 0.49222332332037344, 0.3564372257611705, 0.0]
TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04_30_2020-EX-99.8(L)-SERVICE AGREEMENT	[0.4705780588431693, 0.0, 0.0, 0.0, 0.5323096653862696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4176645081971277, 0.3572262350826957, 0.0, 0.4394866166709136, 0.0]
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT	[0.4490574394419052, 0.0, 0.42818053628544406, 0.583052452634567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39856374744252965, 0.34088945587913466, 0.0, 0.0, 0.0]
WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement	[0.32746248728140387, 0.34585627118288387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3026962408042389, 0.0, 0.43395049878591896, 0.5812827697050671, 0.24858403247682367, 0.0, 0.30582679731336415, 0.0]
IMPCOTECHNOLOGIESINC_04_15_2003-EX-10.65-JOINT VENTURE AGREEMENT	[0.0, 0.2535159698308711, 0.4577477785779615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8521717105417513, 0.0, 0.0, 0.0, 0.0]
EbixInc_20010515_10-Q_EX-10.3_4049767_EX-10.3_Co-Branding Agreement	[0.2733317888852836, 0.2886850157538024, 0.26062445840829107, 0.0, 0.0, 0.0, 0.0, 0.5053189797387316, 0.0, 0.3622169583622782, 0.0, 0.6224766584651743, 0.0, 0.0, 0.0]
LegacyEducationAllianceInc_20141110_8-K_EX-10.9_8828866_EX-10.9_Endorsement Agreement	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5101081351781808, 0.4362927781470743, 0.7412410553671096, 0.0, 0.0]
GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement	[0.1583538077044741, 0.33449729106354964, 0.0, 0.6168158092260766, 0.3582541123954226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4216437462806183, 0.0, 0.2042309815825078, 0.29578250782061927, 0.21736340020533784]
ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement	[0.3876854694361772, 0.0, 0.1848308898072848, 0.0, 0.0, 0.2205676851375922, 0.23148102521749442, 0.17918225563331827, 0.27814837756887517, 0.0, 0.0, 0.7357515827629589, 0.25000151595972236, 0.0, 0.0]
JOINTCORP_09_19_2014-EX-10.15-FRANCHISE AGREEMENT	[0.23243391318046477, 0.4909797587896528, 0.22162794523619328, 0.0, 0.26292517516365793, 0.0, 0.0, 0.42970950559405335, 0.0, 0.0, 0.2062981777677964, 0.0, 0.5995461293927382, 0.0, 0.0]
NEXSTARFINANCEHOLDINGSINC_03_27_2002-EX-10.26-OUTSOURCING AGREEMENT	[0.4335501259138521, 0.4579029224516304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.574536933836141, 0.0, 0.32911751045207527, 0.0, 0.4049051467965467, 0.0]
SteelVaultCorp_20081224_10-K_EX-10.16_3074935_EX-10.16_Affiliate Agreement	[0.5036052627040942, 0.0, 0.0, 0.0, 0.5696694604414662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6495063088354641, 0.0, 0.0]
PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1	[0.6683267159989256, 0.3529335342290015, 0.15931396884659055, 0.2169374653990066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14829439234741348, 0.5073416239345849, 0.0, 0.1560424682608499, 0.2293436601611462]
TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement	[0.0, 0.15882828419851358, 0.1433899693098654, 0.0, 0.0, 0.17111422033191376, 0.17958068121816995, 0.1390078149973897, 0.0, 0.3985679537544707, 0.0, 0.11415775467192228, 0.0, 0.14044546687870524, 0.825679772590079]
ALCOSTORESINC_12_14_2005-EX-10.26-AGENCY AGREEMENT	[0.0, 0.3989798574288467, 0.3601984986532531, 0.4904814681605774, 0.0, 0.42984237710926637, 0.4511102978349189, 0.0, 0.0, 0.0, 0.0, 0.2867665851409296, 0.0, 0.0, 0.0]
VertexEnergyInc_20200113_8-K_EX-10.1_11943624_EX-10.1_Marketing Agreement	[0.0, 0.0, 0.4618188492596656, 0.0, 0.0, 0.5511108810887537, 0.0, 0.0, 0.6949821200678876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement	[0.5169613826897498, 0.545999444537836, 0.0, 0.33560918450568267, 0.0, 0.0, 0.0, 0.2389315925623509, 0.0, 0.0, 0.2294161591265143, 0.39243684432586373, 0.0, 0.24140267991495354, 0.0]
KINGPHARMACEUTICALSINC_08_09_2006-EX-10.1-PROMOTION AGREEMENT	[0.29296142158764255, 0.06188345157451128, 0.11173659989888321, 0.0, 0.06627856669721034, 0.06667035799735307, 0.06996910182567073, 0.10832180718036231, 0.8407510781704837, 0.15529199216487957, 0.0, 0.26687221052889604, 0.0, 0.10944209707113767, 0.24127903830687716]
PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement	[0.4010237896756035, 0.423549560452843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3706940438144299, 0.0, 0.0, 0.35593118026361326, 0.3044260476499479, 0.0, 0.0, 0.5504628890881832]
